player_name,market_value_eur_millions
Nawaf Alaqidi,1.2
Ahmed Al-Kassar,0.25
Hamed Al-Shanqeeti,0.2
Hasan Kadesh,1.0
Saud Abdulhamid,15.0
Ali Lajami,1.0
Abdulelah Al-Amri,0.9
Hassan Al-Tambakti,1.5
Mohammed Al-Breik,0.2
Nasser Al-Dawsari,1.3
Musab Al-Juwayr,2.8
Mohamed Kanno,1.8
Ziyad Aljohani,0.8
Abdullah Al-Hamdan,0.9
Feras Al-Buraikan,2.0
Salem Al-Dawsari,1.8
Ayman Yahya,1.4
Marwan Al-Sahafi,0.7
Abdullah Al-Salem,0.45
